id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,rsi_zscore,macd_zscore,bollinger_zscore,atr_zscore,price_momentum_zscore,ma_trend_zscore,composite_zscore,signal,signal_strength,lookback_period,data_quality,created_at,updated_at
4285,XLRE,"""2025-06-17T04:00:00.000Z""",66.8,1.1228,0.8983,0.6438,1.507,-0.0514,1.7069,0.2704,0.9197,-0.2878,-1.1394,-0.3899,-0.2935,0.0526,HOLD,0.01,20,good,"""2025-08-06T00:44:51.280Z""","""2025-08-06T00:44:51.280Z"""
4286,XLRE,"""2025-06-18T04:00:00.000Z""",67.07,1.1321,0.9057,0.7348,1.1586,1.2855,2.5918,0.2109,0.8477,-0.0442,-1.4664,0.7775,-0.0496,0.223,HOLD,0.06,20,good,"""2025-08-06T00:44:51.280Z""","""2025-08-06T00:44:51.280Z"""
4287,XLRE,"""2025-06-19T04:00:00.000Z""",57.62,1.1033,0.8827,0.6815,1.1151,-0.3681,1.8759,-0.4734,0.7224,-0.3839,-1.3993,-0.6436,-0.4723,-0.279,HOLD,0.07,20,good,"""2025-08-06T00:44:51.281Z""","""2025-08-06T00:44:51.281Z"""
4288,XLRE,"""2025-06-20T04:00:00.000Z""",54.38,1.0682,0.8546,0.6633,1.1142,0.0,1.5485,-0.8412,0.5867,-0.5831,-1.3144,-0.3016,-0.7436,-0.4021,HOLD,0.1,20,good,"""2025-08-06T00:44:51.281Z""","""2025-08-06T00:44:51.282Z"""
4289,XLRE,"""2025-06-23T04:00:00.000Z""",51.63,0.9879,0.7903,0.5713,1.1008,-0.6497,0.544,-1.3295,0.3569,-1.3714,-1.277,-0.935,-1.5012,-0.8669,HOLD,0.29,20,good,"""2025-08-06T00:44:51.282Z""","""2025-08-06T00:44:51.282Z"""
4290,XLRE,"""2025-06-24T04:00:00.000Z""",48.47,0.8395,0.6716,0.3622,1.1396,-1.1925,-0.8575,-1.7195,-0.0747,-2.4068,-1.2112,-1.2974,-2.1843,-1.3437,HOLD,0.45,20,good,"""2025-08-06T00:44:51.283Z""","""2025-08-06T00:44:51.283Z"""
4291,XLRE,"""2025-06-25T04:00:00.000Z""",45.29,0.6554,0.5243,0.1257,1.3016,-0.9473,-1.9153,-1.9806,-0.7484,-2.8248,-1.0401,-0.9743,-2.3674,-1.5929,SELL,0.8,20,good,"""2025-08-06T00:44:51.283Z""","""2025-08-06T00:44:51.283Z"""
4292,XLRE,"""2025-06-26T04:00:00.000Z""",47.61,0.5117,0.4093,0.0897,1.3786,0.131,-1.8536,-1.6343,-1.4963,-2.3747,-0.9469,0.0514,-2.0025,-1.4261,HOLD,0.48,20,good,"""2025-08-06T00:44:51.284Z""","""2025-08-06T00:44:51.284Z"""
4293,XLRE,"""2025-06-27T04:00:00.000Z""",25.92,0.2624,0.2099,-0.1663,1.8229,-2.1458,-3.8102,-2.6437,-2.382,-2.6052,-0.413,-1.9216,-2.3073,-2.2075,SELL,1.0,20,good,"""2025-08-06T00:44:51.284Z""","""2025-08-06T00:44:51.284Z"""
4294,XLRE,"""2025-06-30T04:00:00.000Z""",19.32,0.0498,0.0398,-0.0672,2.0246,-0.2407,-3.8438,-2.4328,-2.6054,-1.9758,-0.1434,-0.0355,-1.9757,-1.7732,SELL,0.89,20,good,"""2025-08-06T00:44:51.285Z""","""2025-08-06T00:44:51.285Z"""
4295,XLRE,"""2025-07-01T04:00:00.000Z""",21.12,-0.1389,-0.1111,-0.0135,2.2727,-0.3619,-3.9826,-1.9711,-2.5158,-1.6094,0.1947,-0.1428,-1.7611,-1.5412,SELL,0.77,20,good,"""2025-08-06T00:44:51.285Z""","""2025-08-06T00:44:51.285Z"""
4296,XLRE,"""2025-07-02T04:00:00.000Z""",20.7,-0.3418,-0.2734,-0.023,2.5941,-0.9551,-4.6719,-1.7333,-2.4019,-1.4567,0.6287,-0.6974,-1.7275,-1.4668,HOLD,0.49,20,good,"""2025-08-06T00:44:51.286Z""","""2025-08-06T00:44:51.286Z"""
4297,XLRE,"""2025-07-03T04:00:00.000Z""",23.3,-0.437,-0.3496,0.1308,2.633,1.0186,-3.5235,-1.4301,-2.145,-0.9357,0.7389,1.1301,-1.237,-0.9144,HOLD,0.3,20,good,"""2025-08-06T00:44:51.286Z""","""2025-08-06T00:44:51.286Z"""
4298,XLRE,"""2025-07-04T04:00:00.000Z""",23.72,-0.5585,-0.4468,0.0964,2.7723,-0.8739,-4.1715,-1.271,-1.9903,-0.9324,0.9592,-0.6266,-1.2826,-1.0815,HOLD,0.36,20,good,"""2025-08-06T00:44:51.287Z""","""2025-08-06T00:44:51.287Z"""
4299,XLRE,"""2025-07-07T04:00:00.000Z""",23.1,-0.6673,-0.5338,0.1153,2.8744,-0.3391,-4.1532,-1.1845,-1.8527,-0.7963,1.1404,0.0222,-1.1721,-0.8786,HOLD,0.29,20,good,"""2025-08-06T00:44:51.287Z""","""2025-08-06T00:44:51.287Z"""
4300,XLRE,"""2025-07-08T04:00:00.000Z""",15.62,-0.7218,-0.5774,0.1813,2.7121,0.3947,-3.4038,-1.403,-1.6897,-0.5311,1.0022,0.9674,-0.8771,-0.6952,HOLD,0.23,20,good,"""2025-08-06T00:44:51.288Z""","""2025-08-06T00:44:51.288Z"""
4301,XLRE,"""2025-07-09T04:00:00.000Z""",23.27,-0.7052,-0.5641,0.2826,2.441,0.8676,-2.292,-0.9456,-1.4849,-0.1493,0.7115,1.3935,-0.4348,-0.3933,HOLD,0.1,20,good,"""2025-08-06T00:44:51.289Z""","""2025-08-06T00:44:51.289Z"""
4302,XLRE,"""2025-07-10T04:00:00.000Z""",21.19,-0.7439,-0.5952,0.2194,2.0959,-1.0079,-2.9922,-0.9524,-1.3804,-0.281,0.2726,-0.8632,-0.6048,-0.788,HOLD,0.26,20,good,"""2025-08-06T00:44:51.289Z""","""2025-08-06T00:44:51.289Z"""
4303,XLRE,"""2025-07-11T04:00:00.000Z""",19.78,-0.8544,-0.6835,0.1255,1.8459,-1.5069,-4.0706,-0.9495,-1.3775,-0.5202,-0.0786,-1.3159,-0.9334,-0.9583,HOLD,0.32,20,good,"""2025-08-06T00:44:51.290Z""","""2025-08-06T00:44:51.290Z"""
4304,XLRE,"""2025-07-14T04:00:00.000Z""",20.48,-0.9807,-0.7845,0.1031,1.7702,-0.8546,-4.5179,-0.833,-1.3937,-0.5243,-0.1832,-0.5543,-1.0208,-0.8389,HOLD,0.28,20,good,"""2025-08-06T00:44:51.290Z""","""2025-08-06T00:44:51.290Z"""
4305,XLRE,"""2025-07-15T04:00:00.000Z""",23.42,-1.0596,-0.8477,0.1556,1.6935,0.1529,-4.0055,-0.5873,-1.3558,-0.2507,-0.3243,0.6313,-0.7262,-0.5337,HOLD,0.18,20,good,"""2025-08-06T00:44:51.291Z""","""2025-08-06T00:44:51.291Z"""
4306,XLRE,"""2025-07-16T04:00:00.000Z""",21.31,-1.1437,-0.915,0.1378,1.5236,-0.5969,-4.1199,-0.6586,-1.3382,-0.2297,-0.6479,-0.1636,-0.7185,-0.6948,HOLD,0.23,20,good,"""2025-08-06T00:44:51.291Z""","""2025-08-06T00:44:51.291Z"""
4307,XLRE,"""2025-07-17T04:00:00.000Z""",36.2,-1.1144,-0.8915,0.2772,1.4547,1.4383,-2.3577,0.5597,-1.1976,0.568,-0.8163,2.1168,0.3403,0.1956,HOLD,0.05,20,good,"""2025-08-06T00:44:51.292Z""","""2025-08-06T00:44:51.292Z"""
4308,XLRE,"""2025-07-18T04:00:00.000Z""",45.81,-0.9806,-0.7845,0.4574,1.377,1.6933,-0.3944,1.4621,-0.936,1.7718,-1.0002,2.0527,1.8264,0.7878,HOLD,0.26,20,good,"""2025-08-06T00:44:51.293Z""","""2025-08-06T00:44:51.293Z"""
4309,XLRE,"""2025-07-21T04:00:00.000Z""",52.77,-0.7849,-0.6279,0.6464,1.4551,1.3537,1.1668,2.0376,-0.5696,2.7126,-0.9286,1.5062,2.7361,1.1806,HOLD,0.39,20,good,"""2025-08-06T00:44:51.293Z""","""2025-08-06T00:44:51.293Z"""
4310,XLRE,"""2025-07-22T04:00:00.000Z""",57.53,-0.6138,-0.491,0.7052,1.5877,0.1469,1.458,2.2357,-0.1843,2.4981,-0.7616,0.2766,2.4779,1.1007,HOLD,0.37,20,good,"""2025-08-06T00:44:51.294Z""","""2025-08-06T00:44:51.294Z"""
4311,XLRE,"""2025-07-23T04:00:00.000Z""",59.12,-0.385,-0.308,0.9246,1.8642,1.4671,2.9639,2.1095,0.4172,2.659,-0.2944,1.413,2.5929,1.4723,HOLD,0.49,20,good,"""2025-08-06T00:44:51.294Z""","""2025-08-06T00:44:51.294Z"""
4312,XLRE,"""2025-07-24T04:00:00.000Z""",67.89,-0.108,-0.0864,1.0995,2.3525,1.5379,4.4893,2.3526,1.2796,2.5518,0.6162,1.3451,2.5604,1.8102,BUY,0.91,20,good,"""2025-08-06T00:44:51.295Z""","""2025-08-06T00:44:51.295Z"""
4313,XLRE,"""2025-07-25T04:00:00.000Z""",64.29,0.0464,0.0371,0.9103,2.5592,-1.0356,3.2913,1.822,1.8111,1.739,0.9547,-1.1381,1.8121,1.2751,HOLD,0.43,20,good,"""2025-08-06T00:44:51.295Z""","""2025-08-06T00:44:51.295Z"""
4314,XLRE,"""2025-07-28T04:00:00.000Z""",64.93,0.2051,0.1641,0.9326,2.7925,0.6279,3.7771,1.6288,2.1358,1.5988,1.2952,0.4634,1.718,1.5518,BUY,0.78,20,good,"""2025-08-06T00:44:51.296Z""","""2025-08-06T00:44:51.296Z"""
4315,XLRE,"""2025-07-29T04:00:00.000Z""",70.25,0.529,0.4232,1.131,3.4482,3.2887,6.8212,1.6758,2.4851,1.8698,2.1512,2.4313,2.2089,2.1214,BUY,1.0,20,good,"""2025-08-06T00:44:51.296Z""","""2025-08-06T00:44:51.296Z"""
4316,XLRE,"""2025-07-30T04:00:00.000Z""",61.95,0.5837,0.4669,0.7976,3.5469,-3.0456,3.331,1.126,2.1829,0.8871,2.0113,-2.3512,1.1093,0.9197,HOLD,0.31,20,good,"""2025-08-06T00:44:51.297Z""","""2025-08-06T00:44:51.297Z"""
4317,XLRE,"""2025-07-31T04:00:00.000Z""",65.67,0.5951,0.4761,0.7401,3.4809,-0.4024,2.7533,1.1841,1.8959,0.6554,1.7127,-0.4083,0.858,1.0641,HOLD,0.35,20,good,"""2025-08-06T00:44:51.297Z""","""2025-08-06T00:44:51.297Z"""
4318,XLRE,"""2025-08-01T04:00:00.000Z""",68.92,0.5989,0.4791,0.721,3.2587,0.0261,2.5727,1.2114,1.6645,0.5308,1.3142,-0.1344,0.7259,0.9824,HOLD,0.33,20,good,"""2025-08-06T00:44:51.298Z""","""2025-08-06T00:44:51.298Z"""
4319,XLRE,"""2025-08-04T04:00:00.000Z""",66.9,0.5687,0.4549,0.666,2.9396,-0.43,1.9314,1.0067,1.4355,0.3083,0.866,-0.4632,0.4725,0.7212,HOLD,0.24,20,good,"""2025-08-06T00:44:51.299Z""","""2025-08-06T00:44:51.299Z"""
4320,XLRE,"""2025-08-05T04:00:00.000Z""",70.35,0.5776,0.4621,0.7021,2.3896,0.6412,2.3706,1.0759,1.2983,0.3482,0.1327,0.3077,0.5297,0.7582,HOLD,0.25,20,good,"""2025-08-06T00:44:51.299Z""","""2025-08-06T00:44:51.299Z"""
4321,XLU,"""2023-10-04T04:00:00.000Z""",45.49,-0.7038,-0.563,0.5347,2.0277,0.9276,0.2947,1.3727,-0.4347,1.8598,0.2296,1.0725,1.5868,0.856,HOLD,0.29,20,limited,"""2025-08-06T00:44:51.302Z""","""2025-08-06T00:44:51.302Z"""
4322,XLU,"""2023-10-05T04:00:00.000Z""",43.59,-0.6383,-0.5107,0.4756,1.8896,-0.6409,-0.1986,1.1696,-0.237,1.4321,-0.0633,-0.4978,1.2109,0.488,HOLD,0.12,20,limited,"""2025-08-06T00:44:51.303Z""","""2025-08-06T00:44:51.303Z"""
4323,XLU,"""2023-10-06T04:00:00.000Z""",44.38,-0.5567,-0.4453,0.5286,1.7238,0.353,0.2285,1.1407,0.0035,1.5316,-0.4024,0.4311,1.3231,0.6725,HOLD,0.22,20,limited,"""2025-08-06T00:44:51.304Z""","""2025-08-06T00:44:51.304Z"""
4324,XLU,"""2023-10-09T04:00:00.000Z""",51.86,-0.452,-0.3616,0.6105,1.7656,0.5215,0.845,1.7244,0.3117,1.6508,-0.4195,0.63,1.5153,0.9607,HOLD,0.32,20,limited,"""2025-08-06T00:44:51.304Z""","""2025-08-06T00:44:51.304Z"""
4325,XLU,"""2023-10-10T04:00:00.000Z""",35.44,-0.7805,-0.6244,-0.1078,2.2832,-6.2862,-5.0559,0.1499,-0.3301,-1.163,0.4189,-3.5769,-1.4555,-0.8597,HOLD,0.29,20,limited,"""2025-08-06T00:44:51.305Z""","""2025-08-06T00:44:51.305Z"""
4326,XLU,"""2023-10-11T04:00:00.000Z""",39.14,-1.0042,-0.8034,0.0095,2.5972,0.3991,-4.2985,0.5616,-0.8036,-0.6611,0.9476,0.4783,-0.9693,-0.0901,HOLD,0.02,20,limited,"""2025-08-06T00:44:51.305Z""","""2025-08-06T00:44:51.305Z"""
4327,XLU,"""2023-10-12T04:00:00.000Z""",42.97,-1.113,-0.8904,0.147,2.7441,0.8848,-3.1587,0.9343,-1.0242,-0.1569,1.1631,0.7104,-0.3658,0.1403,HOLD,0.04,20,limited,"""2025-08-06T00:44:51.306Z""","""2025-08-06T00:44:51.306Z"""
4328,XLU,"""2023-10-13T04:00:00.000Z""",50.88,-1.1018,-0.8815,0.3121,2.726,1.3347,-1.6367,1.569,-0.9255,0.4536,1.0434,0.9181,0.3877,0.5097,HOLD,0.17,20,limited,"""2025-08-06T00:44:51.306Z""","""2025-08-06T00:44:51.306Z"""
4329,XLU,"""2023-10-16T04:00:00.000Z""",53.0,-1.0095,-0.8076,0.4571,2.689,1.1164,-0.3517,1.5846,-0.5604,0.9522,0.8871,0.7506,0.9745,0.6976,HOLD,0.23,20,limited,"""2025-08-06T00:44:51.307Z""","""2025-08-06T00:44:51.307Z"""
4330,XLU,"""2023-10-17T04:00:00.000Z""",51.08,-0.9496,-0.7597,0.4266,2.6745,-0.3722,-0.5874,1.2675,-0.2539,0.7473,0.7712,-0.1488,0.791,0.4994,HOLD,0.12,20,limited,"""2025-08-06T00:44:51.308Z""","""2025-08-06T00:44:51.308Z"""
4331,XLU,"""2023-10-18T04:00:00.000Z""",45.31,-0.986,-0.7888,0.2681,2.7613,-1.4693,-1.8786,0.6786,-0.3205,0.0359,0.9158,-0.7651,0.1322,0.0849,HOLD,0.02,20,calculated,"""2025-08-06T00:44:51.309Z""","""2025-08-06T00:44:51.309Z"""
4332,XLU,"""2023-10-19T04:00:00.000Z""",38.56,-1.0296,-0.8236,0.2421,2.8112,-0.417,-2.1531,0.0028,-0.4437,-0.1544,0.9572,-0.1722,-0.0518,-0.0687,HOLD,0.02,20,calculated,"""2025-08-06T00:44:51.309Z""","""2025-08-06T00:44:51.310Z"""
4333,XLU,"""2023-10-20T04:00:00.000Z""",31.5,-1.1182,-0.8945,0.158,2.7611,-1.0533,-3.02,-0.7597,-0.7759,-0.6027,0.7564,-0.5238,-0.5305,-0.5303,HOLD,0.18,20,calculated,"""2025-08-06T00:44:51.310Z""","""2025-08-06T00:44:51.310Z"""
4334,XLU,"""2023-10-23T04:00:00.000Z""",36.08,-1.1501,-0.9201,0.2183,2.7562,0.3976,-2.5623,-0.4548,-0.8794,-0.4178,0.7263,0.2716,-0.3991,-0.3227,HOLD,0.08,20,calculated,"""2025-08-06T00:44:51.311Z""","""2025-08-06T00:44:51.311Z"""
4335,XLU,"""2023-10-24T04:00:00.000Z""",30.66,-1.2099,-0.968,0.1668,2.6329,-0.7665,-3.1862,-1.3062,-1.1296,-0.7385,0.4074,-0.3852,-0.8343,-0.8202,HOLD,0.27,20,calculated,"""2025-08-06T00:44:51.311Z""","""2025-08-06T00:44:51.311Z"""
4336,XLU,"""2023-10-25T04:00:00.000Z""",39.21,-1.1249,-0.9,0.3661,2.4084,1.9053,-1.2906,-0.3143,-0.7999,0.2548,-0.1559,1.1119,0.2086,-0.0683,HOLD,0.02,20,calculated,"""2025-08-06T00:44:51.311Z""","""2025-08-06T00:44:51.311Z"""
4337,XLU,"""2023-10-26T04:00:00.000Z""",37.91,-1.0455,-0.8364,0.376,2.0417,0.0,-1.2031,-0.5752,-0.502,0.2665,-1.0669,0.0422,0.2091,-0.3088,HOLD,0.08,20,calculated,"""2025-08-06T00:44:51.312Z""","""2025-08-06T00:44:51.312Z"""
4338,XLU,"""2023-10-27T04:00:00.000Z""",37.08,-0.9514,-0.7612,0.4233,1.3412,0.3158,-0.7263,-0.698,-0.0898,0.5157,-2.398,0.2766,0.4976,-0.2682,HOLD,0.07,20,calculated,"""2025-08-06T00:44:51.312Z""","""2025-08-06T00:44:51.312Z"""
4339,XLU,"""2023-10-30T04:00:00.000Z""",63.18,-0.8206,-0.6565,0.5226,1.299,0.7304,0.1973,2.5804,0.5249,1.0662,-2.0821,0.5475,1.0945,0.9196,HOLD,0.31,20,calculated,"""2025-08-06T00:44:51.313Z""","""2025-08-06T00:44:51.313Z"""
4340,XLU,"""2023-10-31T04:00:00.000Z""",55.85,-0.7814,-0.6251,0.409,1.2188,-1.1376,-0.7655,1.4662,0.698,0.4467,-1.9361,-0.5905,0.4816,0.374,HOLD,0.09,20,calculated,"""2025-08-06T00:44:51.313Z""","""2025-08-06T00:44:51.313Z"""
4341,XLU,"""2023-11-01T04:00:00.000Z""",58.54,-0.638,-0.5104,0.6315,1.2896,1.6439,1.0123,1.5946,1.3469,1.5787,-1.6191,1.0531,1.5384,1.1221,HOLD,0.37,20,calculated,"""2025-08-06T00:44:51.314Z""","""2025-08-06T00:44:51.314Z"""
4342,XLU,"""2023-11-02T04:00:00.000Z""",57.57,-0.453,-0.3624,0.7866,1.4857,1.0202,2.1043,1.3397,2.0265,2.0686,-1.2051,0.6278,1.9465,1.3202,HOLD,0.44,20,calculated,"""2025-08-06T00:44:51.314Z""","""2025-08-06T00:44:51.314Z"""
4343,XLU,"""2023-11-03T04:00:00.000Z""",59.86,-0.1872,-0.1498,1.0254,1.9085,1.7857,3.9146,1.4197,2.6504,2.5464,-0.5131,1.0103,2.4253,1.7423,BUY,0.87,20,calculated,"""2025-08-06T00:44:51.315Z""","""2025-08-06T00:44:51.315Z"""
4344,XLU,"""2023-11-06T04:00:00.000Z""",58.23,-0.0239,-0.0191,0.9604,2.1324,-0.7139,3.226,1.1886,2.7006,2.0182,-0.1654,-0.3899,1.8873,1.3887,HOLD,0.46,20,calculated,"""2025-08-06T00:44:51.315Z""","""2025-08-06T00:44:51.315Z"""
4345,XLU,"""2023-11-07T04:00:00.000Z""",56.89,-0.0098,-0.0078,0.6834,2.1535,-1.7426,1.2386,0.9568,2.2513,0.958,-0.1177,-1.7824,0.9344,0.76,HOLD,0.25,20,calculated,"""2025-08-06T00:44:51.315Z""","""2025-08-06T00:44:51.315Z"""
4346,XLU,"""2023-11-08T04:00:00.000Z""",54.88,-0.0568,-0.0455,0.5312,2.1174,-0.9054,0.2013,0.6843,1.8217,0.3055,-0.1401,-0.9304,0.3698,0.5557,HOLD,0.19,20,calculated,"""2025-08-06T00:44:51.316Z""","""2025-08-06T00:44:51.316Z"""
4347,XLU,"""2023-11-09T04:00:00.000Z""",53.97,-0.1744,-0.1395,0.3299,2.016,-1.2766,-1.0909,0.5392,1.3646,-0.5637,-0.2595,-1.1407,-0.3502,0.1593,HOLD,0.04,20,calculated,"""2025-08-06T00:44:51.316Z""","""2025-08-06T00:44:51.316Z"""
4348,XLU,"""2023-11-10T04:00:00.000Z""",49.79,-0.3164,-0.2531,0.2269,2.0225,-0.824,-1.8142,0.1318,0.9255,-0.9627,-0.19,-0.6637,-0.7252,-0.0712,HOLD,0.02,20,calculated,"""2025-08-06T00:44:51.317Z""","""2025-08-06T00:44:51.317Z"""
4349,XLU,"""2023-11-13T04:00:00.000Z""",53.93,-0.3953,-0.3163,0.3143,1.8891,0.4602,-1.2372,0.5354,0.6641,-0.5682,-0.3707,0.5372,-0.3965,0.2185,HOLD,0.05,20,calculated,"""2025-08-06T00:44:51.317Z""","""2025-08-06T00:44:51.317Z"""
4350,XLU,"""2023-11-14T04:00:00.000Z""",45.08,-0.4901,-0.3921,0.2512,1.9987,-0.598,-1.6926,-0.308,0.3836,-0.7778,-0.1042,-0.429,-0.6005,-0.2326,HOLD,0.06,20,calculated,"""2025-08-06T00:44:51.318Z""","""2025-08-06T00:44:51.318Z"""
4351,XLU,"""2023-11-15T04:00:00.000Z""",45.39,-0.554,-0.4432,0.2759,2.089,0.0768,-1.5582,-0.2778,0.1791,-0.6807,0.1442,0.1265,-0.5418,-0.1476,HOLD,0.04,20,calculated,"""2025-08-06T00:44:51.318Z""","""2025-08-06T00:44:51.318Z"""
4352,XLU,"""2023-11-16T04:00:00.000Z""",47.42,-0.5452,-0.4361,0.395,2.1178,0.8442,-0.7297,-0.1243,0.1448,-0.2357,0.2949,0.7917,-0.1493,0.1031,HOLD,0.03,20,calculated,"""2025-08-06T00:44:51.318Z""","""2025-08-06T00:44:51.318Z"""
4353,XLU,"""2023-11-17T04:00:00.000Z""",46.59,-0.4993,-0.3994,0.4564,2.1246,0.52,-0.2938,-0.3091,0.1913,-0.0473,0.4114,0.4196,0.0107,0.0686,HOLD,0.02,20,calculated,"""2025-08-06T00:44:51.319Z""","""2025-08-06T00:44:51.319Z"""
4354,XLU,"""2023-11-20T04:00:00.000Z""",48.56,-0.4951,-0.3961,0.3619,2.142,-0.5931,-0.9163,-0.1711,0.1234,-0.4922,0.5808,-0.6061,-0.3997,-0.1586,HOLD,0.04,20,calculated,"""2025-08-06T00:44:51.319Z""","""2025-08-06T00:44:51.319Z"""
4355,XLU,"""2023-11-21T04:00:00.000Z""",48.56,-0.3825,-0.306,0.5902,2.1296,1.6502,0.567,-0.3209,0.3605,0.4306,0.6723,1.3825,0.3854,0.3877,HOLD,0.1,20,calculated,"""2025-08-06T00:44:51.320Z""","""2025-08-06T00:44:51.320Z"""
4356,XLU,"""2023-11-22T04:00:00.000Z""",42.57,-0.3187,-0.2549,0.5127,2.0334,-0.4496,0.0797,-1.1946,0.484,0.0438,0.4745,-0.4859,0.0347,-0.193,HOLD,0.05,20,calculated,"""2025-08-06T00:44:51.320Z""","""2025-08-06T00:44:51.320Z"""
4357,XLU,"""2023-11-23T04:00:00.000Z""",31.74,-0.2874,-0.2299,0.4536,1.5778,-0.3512,-0.2893,-2.4415,0.5193,-0.2482,-0.8318,-0.3695,-0.2353,-0.6799,HOLD,0.23,20,calculated,"""2025-08-06T00:44:51.320Z""","""2025-08-06T00:44:51.320Z"""
4358,XLU,"""2023-11-24T04:00:00.000Z""",30.63,-0.3321,-0.2657,0.2836,1.1216,-1.1455,-1.3771,-2.3428,0.2516,-0.9829,-2.049,-1.0525,-0.91,-1.124,HOLD,0.37,20,calculated,"""2025-08-06T00:44:51.321Z""","""2025-08-06T00:44:51.321Z"""
4359,XLU,"""2023-11-27T04:00:00.000Z""",33.66,-0.4121,-0.3297,0.1962,1.0034,-0.7768,-2.0158,-1.7637,-0.223,-1.251,-2.1721,-0.6286,-1.2013,-1.116,HOLD,0.37,20,calculated,"""2025-08-06T00:44:51.321Z""","""2025-08-06T00:44:51.321Z"""
4360,XLU,"""2023-11-28T04:00:00.000Z""",30.39,-0.5993,-0.4794,-0.0133,1.3313,-2.0791,-3.8849,-1.8381,-1.31,-1.8745,-1.3534,-1.7328,-2.014,-1.6649,SELL,0.83,20,calculated,"""2025-08-06T00:44:51.322Z""","""2025-08-06T00:44:51.322Z"""
4361,XLU,"""2023-11-29T04:00:00.000Z""",32.78,-0.767,-0.6136,0.0177,1.6795,-0.4587,-4.0581,-1.4191,-2.0575,-1.5439,-0.4946,-0.1775,-1.8135,-1.3582,HOLD,0.45,20,good,"""2025-08-06T00:44:51.322Z""","""2025-08-06T00:44:51.322Z"""
4362,XLU,"""2023-11-30T04:00:00.000Z""",30.79,-0.9854,-0.7883,-0.0489,2.201,-1.58,-5.1877,-1.454,-2.502,-1.5977,0.8918,-1.1594,-2.0399,-1.5174,SELL,0.76,20,good,"""2025-08-06T00:44:51.323Z""","""2025-08-06T00:44:51.323Z"""
4363,XLU,"""2023-12-01T04:00:00.000Z""",27.52,-1.1557,-0.9245,-0.0122,2.582,-0.1739,-4.8681,-1.6064,-2.5133,-1.422,1.7311,0.3772,-1.7886,-1.1924,HOLD,0.4,20,good,"""2025-08-06T00:44:51.323Z""","""2025-08-06T00:44:51.323Z"""
4364,XLU,"""2023-12-04T04:00:00.000Z""",26.16,-1.3501,-1.0801,-0.0564,3.0447,-1.2463,-5.5499,-1.5699,-2.5505,-1.5928,2.3852,-0.7985,-1.9857,-1.3489,HOLD,0.45,20,good,"""2025-08-06T00:44:51.323Z""","""2025-08-06T00:44:51.323Z"""
4365,XLU,"""2023-12-05T04:00:00.000Z""",25.62,-1.4886,-1.1909,0.0172,3.3806,-0.0271,-5.1524,-1.4716,-2.4286,-1.1658,2.4752,0.4907,-1.6035,-0.9891,HOLD,0.33,20,good,"""2025-08-06T00:44:51.324Z""","""2025-08-06T00:44:51.324Z"""
4366,XLU,"""2023-12-06T04:00:00.000Z""",17.43,-1.6775,-1.342,-0.0255,3.7765,-1.656,-6.2736,-1.9881,-2.3964,-1.2496,2.4995,-1.3163,-1.8845,-1.4195,HOLD,0.47,20,good,"""2025-08-06T00:44:51.324Z""","""2025-08-06T00:44:51.324Z"""
4367,XLU,"""2023-12-07T04:00:00.000Z""",13.63,-1.8175,-1.454,0.039,3.9971,-0.1932,-6.0555,-2.0283,-2.2491,-0.8469,2.2852,0.2713,-1.5646,-1.0836,HOLD,0.36,20,good,"""2025-08-06T00:44:51.325Z""","""2025-08-06T00:44:51.325Z"""
4368,XLU,"""2023-12-08T04:00:00.000Z""",12.62,-2.0047,-1.6037,0.0108,4.323,-1.701,-7.2226,-1.8402,-2.1803,-0.9117,2.2069,-1.3441,-1.8022,-1.303,HOLD,0.43,20,good,"""2025-08-06T00:44:51.325Z""","""2025-08-06T00:44:51.325Z"""
4369,XLU,"""2023-12-11T04:00:00.000Z""",0.0,-2.1444,-1.7155,0.0631,4.3032,-0.2814,-7.0158,-2.4032,-2.0456,-0.5997,1.8657,0.2583,-1.5155,-1.1284,HOLD,0.38,20,good,"""2025-08-06T00:44:51.325Z""","""2025-08-06T00:44:51.325Z"""
4370,XLU,"""2023-12-12T04:00:00.000Z""",12.82,-2.1257,-1.7006,0.2027,3.9736,1.8341,-4.94,-1.2898,-1.7445,0.0802,1.3697,2.1698,-0.6315,-0.3473,HOLD,0.09,20,good,"""2025-08-06T00:44:51.326Z""","""2025-08-06T00:44:51.326Z"""
4371,XLU,"""2023-12-13T04:00:00.000Z""",19.09,-2.0294,-1.6235,0.2822,3.4501,0.9975,-3.6568,-0.7427,-1.4186,0.4597,0.7925,1.2595,-0.0857,-0.2118,HOLD,0.05,20,good,"""2025-08-06T00:44:51.326Z""","""2025-08-06T00:44:51.326Z"""
4372,XLU,"""2023-12-14T04:00:00.000Z""",24.63,-1.8926,-1.514,0.3388,2.9169,0.6584,-2.6713,-0.2513,-1.0981,0.7533,0.2499,0.9584,0.3563,-0.02,HOLD,0.0,20,good,"""2025-08-06T00:44:51.327Z""","""2025-08-06T00:44:51.327Z"""
4373,XLU,"""2023-12-15T04:00:00.000Z""",27.72,-1.7478,-1.3982,0.3729,2.3367,0.2726,-2.0377,0.074,-0.8013,0.9613,-0.3142,0.6095,0.6767,0.0901,HOLD,0.02,20,good,"""2025-08-06T00:44:51.327Z""","""2025-08-06T00:44:51.327Z"""
