id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,created_at,updated_at
4518,XLU,"""2023-09-29T04:00:00.000Z""",37.71,-1.1091,-0.8873,0.3983,2.6828,1.8491,-1.0633,"""2025-08-06T00:44:25.717Z""","""2025-08-06T00:44:25.717Z"""
4519,XLU,"""2023-10-02T04:00:00.000Z""",39.24,-0.904,-0.7232,0.542,2.3824,1.3281,0.4172,"""2025-08-06T00:44:25.718Z""","""2025-08-06T00:44:25.718Z"""
4520,XLU,"""2023-10-03T04:00:00.000Z""",37.62,-0.831,-0.6648,0.4114,2.1315,-1.4791,-0.8207,"""2025-08-06T00:44:25.719Z""","""2025-08-06T00:44:25.719Z"""
4521,XLU,"""2023-10-04T04:00:00.000Z""",45.49,-0.7038,-0.563,0.5347,2.0277,0.9276,0.2947,"""2025-08-06T00:44:25.720Z""","""2025-08-06T00:44:25.720Z"""
4522,XLU,"""2023-10-05T04:00:00.000Z""",43.59,-0.6383,-0.5107,0.4756,1.8896,-0.6409,-0.1986,"""2025-08-06T00:44:25.721Z""","""2025-08-06T00:44:25.721Z"""
4523,XLU,"""2023-10-06T04:00:00.000Z""",44.38,-0.5567,-0.4453,0.5286,1.7238,0.353,0.2285,"""2025-08-06T00:44:25.722Z""","""2025-08-06T00:44:25.722Z"""
4524,XLU,"""2023-10-09T04:00:00.000Z""",51.86,-0.452,-0.3616,0.6105,1.7656,0.5215,0.845,"""2025-08-06T00:44:25.723Z""","""2025-08-06T00:44:25.723Z"""
4525,XLU,"""2023-10-10T04:00:00.000Z""",35.44,-0.7805,-0.6244,-0.1078,2.2832,-6.2862,-5.0559,"""2025-08-06T00:44:25.724Z""","""2025-08-06T00:44:25.724Z"""
4526,XLU,"""2023-10-11T04:00:00.000Z""",39.14,-1.0042,-0.8034,0.0095,2.5972,0.3991,-4.2985,"""2025-08-06T00:44:25.725Z""","""2025-08-06T00:44:25.725Z"""
4527,XLU,"""2023-10-12T04:00:00.000Z""",42.97,-1.113,-0.8904,0.147,2.7441,0.8848,-3.1587,"""2025-08-06T00:44:25.726Z""","""2025-08-06T00:44:25.726Z"""
4528,XLU,"""2023-10-13T04:00:00.000Z""",50.88,-1.1018,-0.8815,0.3121,2.726,1.3347,-1.6367,"""2025-08-06T00:44:25.727Z""","""2025-08-06T00:44:25.727Z"""
4529,XLU,"""2023-10-16T04:00:00.000Z""",53.0,-1.0095,-0.8076,0.4571,2.689,1.1164,-0.3517,"""2025-08-06T00:44:25.728Z""","""2025-08-06T00:44:25.728Z"""
4530,XLU,"""2023-10-17T04:00:00.000Z""",51.08,-0.9496,-0.7597,0.4266,2.6745,-0.3722,-0.5874,"""2025-08-06T00:44:25.729Z""","""2025-08-06T00:44:25.729Z"""
4531,XLU,"""2023-10-18T04:00:00.000Z""",45.31,-0.986,-0.7888,0.2681,2.7613,-1.4693,-1.8786,"""2025-08-06T00:44:25.730Z""","""2025-08-06T00:44:25.730Z"""
4532,XLU,"""2023-10-19T04:00:00.000Z""",38.56,-1.0296,-0.8236,0.2421,2.8112,-0.417,-2.1531,"""2025-08-06T00:44:25.731Z""","""2025-08-06T00:44:25.731Z"""
4533,XLU,"""2023-10-20T04:00:00.000Z""",31.5,-1.1182,-0.8945,0.158,2.7611,-1.0533,-3.02,"""2025-08-06T00:44:25.732Z""","""2025-08-06T00:44:25.732Z"""
4534,XLU,"""2023-10-23T04:00:00.000Z""",36.08,-1.1501,-0.9201,0.2183,2.7562,0.3976,-2.5623,"""2025-08-06T00:44:25.733Z""","""2025-08-06T00:44:25.733Z"""
4535,XLU,"""2023-10-24T04:00:00.000Z""",30.66,-1.2099,-0.968,0.1668,2.6329,-0.7665,-3.1862,"""2025-08-06T00:44:25.734Z""","""2025-08-06T00:44:25.734Z"""
4536,XLU,"""2023-10-25T04:00:00.000Z""",39.21,-1.1249,-0.9,0.3661,2.4084,1.9053,-1.2906,"""2025-08-06T00:44:25.735Z""","""2025-08-06T00:44:25.735Z"""
4537,XLU,"""2023-10-26T04:00:00.000Z""",37.91,-1.0455,-0.8364,0.376,2.0417,0.0,-1.2031,"""2025-08-06T00:44:25.736Z""","""2025-08-06T00:44:25.736Z"""
4538,XLU,"""2023-10-27T04:00:00.000Z""",37.08,-0.9514,-0.7612,0.4233,1.3412,0.3158,-0.7263,"""2025-08-06T00:44:25.737Z""","""2025-08-06T00:44:25.737Z"""
4539,XLU,"""2023-10-30T04:00:00.000Z""",63.18,-0.8206,-0.6565,0.5226,1.299,0.7304,0.1973,"""2025-08-06T00:44:25.738Z""","""2025-08-06T00:44:25.738Z"""
4540,XLU,"""2023-10-31T04:00:00.000Z""",55.85,-0.7814,-0.6251,0.409,1.2188,-1.1376,-0.7655,"""2025-08-06T00:44:25.739Z""","""2025-08-06T00:44:25.739Z"""
4541,XLU,"""2023-11-01T04:00:00.000Z""",58.54,-0.638,-0.5104,0.6315,1.2896,1.6439,1.0123,"""2025-08-06T00:44:25.740Z""","""2025-08-06T00:44:25.740Z"""
4542,XLU,"""2023-11-02T04:00:00.000Z""",57.57,-0.453,-0.3624,0.7866,1.4857,1.0202,2.1043,"""2025-08-06T00:44:25.741Z""","""2025-08-06T00:44:25.741Z"""
4543,XLU,"""2023-11-03T04:00:00.000Z""",59.86,-0.1872,-0.1498,1.0254,1.9085,1.7857,3.9146,"""2025-08-06T00:44:25.742Z""","""2025-08-06T00:44:25.742Z"""
4544,XLU,"""2023-11-06T04:00:00.000Z""",58.23,-0.0239,-0.0191,0.9604,2.1324,-0.7139,3.226,"""2025-08-06T00:44:25.743Z""","""2025-08-06T00:44:25.743Z"""
4545,XLU,"""2023-11-07T04:00:00.000Z""",56.89,-0.0098,-0.0078,0.6834,2.1535,-1.7426,1.2386,"""2025-08-06T00:44:25.743Z""","""2025-08-06T00:44:25.743Z"""
4546,XLU,"""2023-11-08T04:00:00.000Z""",54.88,-0.0568,-0.0455,0.5312,2.1174,-0.9054,0.2013,"""2025-08-06T00:44:25.744Z""","""2025-08-06T00:44:25.744Z"""
4547,XLU,"""2023-11-09T04:00:00.000Z""",53.97,-0.1744,-0.1395,0.3299,2.016,-1.2766,-1.0909,"""2025-08-06T00:44:25.745Z""","""2025-08-06T00:44:25.745Z"""
4548,XLU,"""2023-11-10T04:00:00.000Z""",49.79,-0.3164,-0.2531,0.2269,2.0225,-0.824,-1.8142,"""2025-08-06T00:44:25.746Z""","""2025-08-06T00:44:25.746Z"""
4549,XLU,"""2023-11-13T04:00:00.000Z""",53.93,-0.3953,-0.3163,0.3143,1.8891,0.4602,-1.2372,"""2025-08-06T00:44:25.747Z""","""2025-08-06T00:44:25.747Z"""
4550,XLU,"""2023-11-14T04:00:00.000Z""",45.08,-0.4901,-0.3921,0.2512,1.9987,-0.598,-1.6926,"""2025-08-06T00:44:25.748Z""","""2025-08-06T00:44:25.748Z"""
4551,XLU,"""2023-11-15T04:00:00.000Z""",45.39,-0.554,-0.4432,0.2759,2.089,0.0768,-1.5582,"""2025-08-06T00:44:25.749Z""","""2025-08-06T00:44:25.749Z"""
4552,XLU,"""2023-11-16T04:00:00.000Z""",47.42,-0.5452,-0.4361,0.395,2.1178,0.8442,-0.7297,"""2025-08-06T00:44:25.750Z""","""2025-08-06T00:44:25.750Z"""
4553,XLU,"""2023-11-17T04:00:00.000Z""",46.59,-0.4993,-0.3994,0.4564,2.1246,0.52,-0.2938,"""2025-08-06T00:44:25.751Z""","""2025-08-06T00:44:25.751Z"""
4554,XLU,"""2023-11-20T04:00:00.000Z""",48.56,-0.4951,-0.3961,0.3619,2.142,-0.5931,-0.9163,"""2025-08-06T00:44:25.752Z""","""2025-08-06T00:44:25.752Z"""
4555,XLU,"""2023-11-21T04:00:00.000Z""",48.56,-0.3825,-0.306,0.5902,2.1296,1.6502,0.567,"""2025-08-06T00:44:25.753Z""","""2025-08-06T00:44:25.753Z"""
4556,XLU,"""2023-11-22T04:00:00.000Z""",42.57,-0.3187,-0.2549,0.5127,2.0334,-0.4496,0.0797,"""2025-08-06T00:44:25.754Z""","""2025-08-06T00:44:25.754Z"""
4557,XLU,"""2023-11-23T04:00:00.000Z""",31.74,-0.2874,-0.2299,0.4536,1.5778,-0.3512,-0.2893,"""2025-08-06T00:44:25.755Z""","""2025-08-06T00:44:25.755Z"""
4558,XLU,"""2023-11-24T04:00:00.000Z""",30.63,-0.3321,-0.2657,0.2836,1.1216,-1.1455,-1.3771,"""2025-08-06T00:44:25.756Z""","""2025-08-06T00:44:25.756Z"""
4559,XLU,"""2023-11-27T04:00:00.000Z""",33.66,-0.4121,-0.3297,0.1962,1.0034,-0.7768,-2.0158,"""2025-08-06T00:44:25.757Z""","""2025-08-06T00:44:25.757Z"""
4560,XLU,"""2023-11-28T04:00:00.000Z""",30.39,-0.5993,-0.4794,-0.0133,1.3313,-2.0791,-3.8849,"""2025-08-06T00:44:25.758Z""","""2025-08-06T00:44:25.758Z"""
4561,XLU,"""2023-11-29T04:00:00.000Z""",32.78,-0.767,-0.6136,0.0177,1.6795,-0.4587,-4.0581,"""2025-08-06T00:44:25.759Z""","""2025-08-06T00:44:25.759Z"""
4562,XLU,"""2023-11-30T04:00:00.000Z""",30.79,-0.9854,-0.7883,-0.0489,2.201,-1.58,-5.1877,"""2025-08-06T00:44:25.760Z""","""2025-08-06T00:44:25.760Z"""
4563,XLU,"""2023-12-01T04:00:00.000Z""",27.52,-1.1557,-0.9245,-0.0122,2.582,-0.1739,-4.8681,"""2025-08-06T00:44:25.761Z""","""2025-08-06T00:44:25.761Z"""
4564,XLU,"""2023-12-04T04:00:00.000Z""",26.16,-1.3501,-1.0801,-0.0564,3.0447,-1.2463,-5.5499,"""2025-08-06T00:44:25.762Z""","""2025-08-06T00:44:25.762Z"""
4565,XLU,"""2023-12-05T04:00:00.000Z""",25.62,-1.4886,-1.1909,0.0172,3.3806,-0.0271,-5.1524,"""2025-08-06T00:44:25.763Z""","""2025-08-06T00:44:25.763Z"""
4566,XLU,"""2023-12-06T04:00:00.000Z""",17.43,-1.6775,-1.342,-0.0255,3.7765,-1.656,-6.2736,"""2025-08-06T00:44:25.764Z""","""2025-08-06T00:44:25.764Z"""
4567,XLU,"""2023-12-07T04:00:00.000Z""",13.63,-1.8175,-1.454,0.039,3.9971,-0.1932,-6.0555,"""2025-08-06T00:44:25.765Z""","""2025-08-06T00:44:25.765Z"""
4568,XLU,"""2023-12-08T04:00:00.000Z""",12.62,-2.0047,-1.6037,0.0108,4.323,-1.701,-7.2226,"""2025-08-06T00:44:25.766Z""","""2025-08-06T00:44:25.766Z"""
4569,XLU,"""2023-12-11T04:00:00.000Z""",0.0,-2.1444,-1.7155,0.0631,4.3032,-0.2814,-7.0158,"""2025-08-06T00:44:25.767Z""","""2025-08-06T00:44:25.767Z"""
4570,XLU,"""2023-12-12T04:00:00.000Z""",12.82,-2.1257,-1.7006,0.2027,3.9736,1.8341,-4.94,"""2025-08-06T00:44:25.767Z""","""2025-08-06T00:44:25.767Z"""
4571,XLU,"""2023-12-13T04:00:00.000Z""",19.09,-2.0294,-1.6235,0.2822,3.4501,0.9975,-3.6568,"""2025-08-06T00:44:25.768Z""","""2025-08-06T00:44:25.768Z"""
4572,XLU,"""2023-12-14T04:00:00.000Z""",24.63,-1.8926,-1.514,0.3388,2.9169,0.6584,-2.6713,"""2025-08-06T00:44:25.769Z""","""2025-08-06T00:44:25.769Z"""
4573,XLU,"""2023-12-15T04:00:00.000Z""",27.72,-1.7478,-1.3982,0.3729,2.3367,0.2726,-2.0377,"""2025-08-06T00:44:25.770Z""","""2025-08-06T00:44:25.770Z"""
4574,XLU,"""2023-12-18T04:00:00.000Z""",31.62,-1.648,-1.3184,0.3566,2.0036,-0.5708,-2.2311,"""2025-08-06T00:44:25.771Z""","""2025-08-06T00:44:25.771Z"""
4575,XLU,"""2023-12-19T04:00:00.000Z""",34.09,-1.5398,-1.2319,0.3877,1.6456,0.1914,-1.5982,"""2025-08-06T00:44:25.772Z""","""2025-08-06T00:44:25.772Z"""
4576,XLU,"""2023-12-20T04:00:00.000Z""",36.36,-1.4918,-1.1934,0.3404,1.478,-0.9277,-2.0442,"""2025-08-06T00:44:25.773Z""","""2025-08-06T00:44:25.773Z"""
4577,XLU,"""2023-12-21T04:00:00.000Z""",38.27,-1.4244,-1.1395,0.3743,1.2805,0.2203,-1.3855,"""2025-08-06T00:44:25.774Z""","""2025-08-06T00:44:25.774Z"""
4578,XLU,"""2023-12-22T04:00:00.000Z""",37.74,-1.4383,-1.1506,0.2538,1.2628,-1.429,-2.3454,"""2025-08-06T00:44:25.775Z""","""2025-08-06T00:44:25.775Z"""
4579,XLU,"""2023-12-25T04:00:00.000Z""",39.29,-1.4177,-1.1341,0.2843,1.1972,0.2648,-1.6859,"""2025-08-06T00:44:25.776Z""","""2025-08-06T00:44:25.776Z"""
4580,XLU,"""2023-12-26T04:00:00.000Z""",46.85,-1.379,-1.1032,0.3113,1.2091,0.1112,-1.2872,"""2025-08-06T00:44:25.777Z""","""2025-08-06T00:44:25.777Z"""
4581,XLU,"""2023-12-27T04:00:00.000Z""",49.22,-1.3178,-1.0542,0.3641,1.2114,0.2639,-0.7717,"""2025-08-06T00:44:25.778Z""","""2025-08-06T00:44:25.778Z"""
4582,XLU,"""2023-12-28T04:00:00.000Z""",60.54,-1.2444,-0.9955,0.4159,1.08,0.1801,-0.4274,"""2025-08-06T00:44:25.779Z""","""2025-08-06T00:44:25.779Z"""
4583,XLU,"""2023-12-29T04:00:00.000Z""",55.4,-1.2326,-0.9861,0.2248,0.9355,-1.0369,-1.2533,"""2025-08-06T00:44:25.780Z""","""2025-08-06T00:44:25.780Z"""
4584,XLU,"""2024-01-01T04:00:00.000Z""",55.33,-1.1064,-0.8851,0.6351,0.9297,1.8022,0.5832,"""2025-08-06T00:44:25.781Z""","""2025-08-06T00:44:25.781Z"""
4585,XLU,"""2024-01-02T04:00:00.000Z""",51.43,-0.979,-0.7832,0.7196,0.9408,0.2745,0.901,"""2025-08-06T00:44:25.782Z""","""2025-08-06T00:44:25.782Z"""
4586,XLU,"""2024-01-03T04:00:00.000Z""",53.08,-0.8129,-0.6503,0.8984,1.0003,0.9443,1.7618,"""2025-08-06T00:44:25.783Z""","""2025-08-06T00:44:25.783Z"""
4587,XLU,"""2024-01-04T04:00:00.000Z""",43.55,-0.7605,-0.6084,0.5527,0.9212,-1.4778,0.2331,"""2025-08-06T00:44:25.784Z""","""2025-08-06T00:44:25.784Z"""
4588,XLU,"""2024-01-05T04:00:00.000Z""",50.62,-0.6645,-0.5316,0.7153,0.931,0.7981,0.8821,"""2025-08-06T00:44:25.785Z""","""2025-08-06T00:44:25.785Z"""
4589,XLU,"""2024-01-08T04:00:00.000Z""",52.97,-0.5419,-0.4335,0.8748,1.0006,0.6826,1.3704,"""2025-08-06T00:44:25.786Z""","""2025-08-06T00:44:25.786Z"""
4590,XLU,"""2024-01-09T04:00:00.000Z""",57.61,-0.4452,-0.3561,0.8126,1.0825,-0.0949,1.1699,"""2025-08-06T00:44:25.787Z""","""2025-08-06T00:44:25.787Z"""
4591,XLU,"""2024-01-10T04:00:00.000Z""",48.98,-0.4489,-0.3591,0.429,1.0821,-1.4387,-0.2664,"""2025-08-06T00:44:25.788Z""","""2025-08-06T00:44:25.788Z"""
4592,XLU,"""2024-01-11T04:00:00.000Z""",61.33,-0.3781,-0.3025,0.7404,1.0485,1.1842,0.9077,"""2025-08-06T00:44:25.789Z""","""2025-08-06T00:44:25.789Z"""
4593,XLU,"""2024-01-12T04:00:00.000Z""",64.09,-0.2561,-0.2049,0.9742,1.1216,1.0615,1.9313,"""2025-08-06T00:44:25.790Z""","""2025-08-06T00:44:25.790Z"""
4594,XLU,"""2024-01-15T04:00:00.000Z""",63.78,-0.1568,-0.1254,0.923,1.1513,0.0135,1.8674,"""2025-08-06T00:44:25.791Z""","""2025-08-06T00:44:25.791Z"""
4595,XLU,"""2024-01-16T04:00:00.000Z""",57.6,-0.1362,-0.109,0.6878,1.0922,-0.9964,0.8365,"""2025-08-06T00:44:25.792Z""","""2025-08-06T00:44:25.792Z"""
4596,XLU,"""2024-01-17T04:00:00.000Z""",55.36,-0.1385,-0.1108,0.6006,1.0271,-0.34,0.4482,"""2025-08-06T00:44:25.793Z""","""2025-08-06T00:44:25.793Z"""
4597,XLU,"""2024-01-18T04:00:00.000Z""",57.36,-0.1738,-0.1391,0.4643,0.7739,-0.6004,-0.159,"""2025-08-06T00:44:25.794Z""","""2025-08-06T00:44:25.794Z"""
4598,XLU,"""2024-01-19T04:00:00.000Z""",56.18,-0.1149,-0.092,0.7662,0.7669,1.4552,1.1442,"""2025-08-06T00:44:25.795Z""","""2025-08-06T00:44:25.795Z"""
4599,XLU,"""2024-01-22T04:00:00.000Z""",55.76,-0.0579,-0.0464,0.7782,0.7781,0.1624,1.1638,"""2025-08-06T00:44:25.796Z""","""2025-08-06T00:44:25.796Z"""
4600,XLU,"""2024-01-23T04:00:00.000Z""",45.31,-0.098,-0.0784,0.4075,0.8009,-1.4456,-0.3626,"""2025-08-06T00:44:25.797Z""","""2025-08-06T00:44:25.797Z"""
4601,XLU,"""2024-01-24T04:00:00.000Z""",52.11,-0.125,-0.1,0.4025,0.7583,0.0548,-0.3618,"""2025-08-06T00:44:25.798Z""","""2025-08-06T00:44:25.798Z"""
4602,XLU,"""2024-01-25T04:00:00.000Z""",53.52,-0.0802,-0.0641,0.6805,0.7605,1.1097,0.643,"""2025-08-06T00:44:25.799Z""","""2025-08-06T00:44:25.799Z"""
4603,XLU,"""2024-01-26T04:00:00.000Z""",56.37,0.0364,0.0291,1.0548,0.9067,1.3686,1.7962,"""2025-08-06T00:44:25.800Z""","""2025-08-06T00:44:25.800Z"""
4604,XLU,"""2024-01-29T04:00:00.000Z""",58.56,0.1545,0.1236,1.0668,1.0869,0.4545,2.1004,"""2025-08-06T00:44:25.801Z""","""2025-08-06T00:44:25.801Z"""
4605,XLU,"""2024-01-30T04:00:00.000Z""",67.32,0.2548,0.2039,1.0093,1.1417,0.1597,2.1109,"""2025-08-06T00:44:25.802Z""","""2025-08-06T00:44:25.802Z"""
4606,XLU,"""2024-01-31T04:00:00.000Z""",52.0,0.2141,0.1712,0.5306,1.1294,-1.9397,0.1268,"""2025-08-06T00:44:25.803Z""","""2025-08-06T00:44:25.803Z"""
4607,XLU,"""2024-02-01T04:00:00.000Z""",50.31,0.2196,0.1756,0.6744,1.132,0.6774,0.6931,"""2025-08-06T00:44:25.804Z""","""2025-08-06T00:44:25.804Z"""
4608,XLU,"""2024-02-02T04:00:00.000Z""",49.08,0.2062,0.165,0.5959,1.126,-0.2557,0.3765,"""2025-08-06T00:44:25.805Z""","""2025-08-06T00:44:25.805Z"""
4609,XLU,"""2024-02-05T04:00:00.000Z""",49.94,0.1455,0.1164,0.3934,1.1266,-0.8095,-0.4206,"""2025-08-06T00:44:25.806Z""","""2025-08-06T00:44:25.806Z"""
4610,XLU,"""2024-02-06T04:00:00.000Z""",53.81,0.1267,0.1013,0.5201,1.0957,0.5169,0.0792,"""2025-08-06T00:44:25.807Z""","""2025-08-06T00:44:25.807Z"""
4611,XLU,"""2024-02-07T04:00:00.000Z""",58.34,0.132,0.1056,0.5936,0.9936,0.3654,0.3396,"""2025-08-06T00:44:25.808Z""","""2025-08-06T00:44:25.808Z"""
4612,XLU,"""2024-02-08T04:00:00.000Z""",48.45,0.0947,0.0758,0.4029,1.0032,-0.6741,-0.3497,"""2025-08-06T00:44:25.809Z""","""2025-08-06T00:44:25.809Z"""
4613,XLU,"""2024-02-09T04:00:00.000Z""",37.64,-0.0895,-0.0716,-0.1288,1.3391,-2.6198,-2.7946,"""2025-08-06T00:44:25.810Z""","""2025-08-06T00:44:25.810Z"""
4614,XLU,"""2024-02-12T04:00:00.000Z""",45.83,-0.1937,-0.155,0.0838,1.4436,0.683,-1.9952,"""2025-08-06T00:44:25.811Z""","""2025-08-06T00:44:25.811Z"""
4615,XLU,"""2024-02-13T04:00:00.000Z""",39.2,-0.3848,-0.3079,-0.1261,1.8322,-1.9383,-3.7185,"""2025-08-06T00:44:25.812Z""","""2025-08-06T00:44:25.812Z"""
4616,XLU,"""2024-02-14T04:00:00.000Z""",29.12,-0.649,-0.5192,-0.197,2.4767,-2.1036,-5.4908,"""2025-08-06T00:44:25.813Z""","""2025-08-06T00:44:25.813Z"""
4617,XLU,"""2024-02-15T04:00:00.000Z""",26.79,-0.7952,-0.6362,0.0055,2.7049,0.9663,-4.3932,"""2025-08-06T00:44:25.813Z""","""2025-08-06T00:44:25.813Z"""
4618,XLU,"""2024-02-16T04:00:00.000Z""",21.6,-1.0004,-0.8003,-0.0545,3.0007,-1.7855,-5.7695,"""2025-08-06T00:44:25.814Z""","""2025-08-06T00:44:25.814Z"""
4619,XLU,"""2024-02-19T04:00:00.000Z""",21.95,-1.1362,-0.9089,0.0455,3.0752,0.2472,-5.2059,"""2025-08-06T00:44:25.815Z""","""2025-08-06T00:44:25.815Z"""
4620,XLU,"""2024-02-20T04:00:00.000Z""",22.26,-1.3333,-1.0666,-0.0083,3.428,-1.886,-6.6522,"""2025-08-06T00:44:25.816Z""","""2025-08-06T00:44:25.816Z"""
4621,XLU,"""2024-02-21T04:00:00.000Z""",16.23,-1.597,-1.2776,-0.0464,3.8536,-2.3067,-8.3678,"""2025-08-06T00:44:25.817Z""","""2025-08-06T00:44:25.817Z"""
4622,XLU,"""2024-02-22T04:00:00.000Z""",15.73,-1.8317,-1.4653,-0.0004,4.1824,-0.8779,-8.6458,"""2025-08-06T00:44:25.818Z""","""2025-08-06T00:44:25.818Z"""
4623,XLU,"""2024-02-23T04:00:00.000Z""",15.2,-2.0776,-1.6621,0.0057,4.5626,-1.588,-9.4422,"""2025-08-06T00:44:25.819Z""","""2025-08-06T00:44:25.819Z"""
4624,XLU,"""2024-02-26T04:00:00.000Z""",12.55,-2.2546,-1.8037,0.0622,4.674,-0.1552,-8.8914,"""2025-08-06T00:44:25.820Z""","""2025-08-06T00:44:25.820Z"""
4625,XLU,"""2024-02-27T04:00:00.000Z""",10.32,-2.4003,-1.9202,0.087,4.5669,-0.6371,-8.7399,"""2025-08-06T00:44:25.821Z""","""2025-08-06T00:44:25.821Z"""
4626,XLU,"""2024-02-28T04:00:00.000Z""",11.02,-2.4839,-1.9871,0.1353,4.2918,0.0626,-8.0377,"""2025-08-06T00:44:25.822Z""","""2025-08-06T00:44:25.822Z"""
4627,XLU,"""2024-02-29T04:00:00.000Z""",13.04,-2.5219,-2.0175,0.1705,4.1629,-0.0156,-7.3637,"""2025-08-06T00:44:25.823Z""","""2025-08-06T00:44:25.823Z"""
4628,XLU,"""2024-03-01T04:00:00.000Z""",8.55,-2.5445,-2.0356,0.1854,3.7732,-0.4221,-7.0534,"""2025-08-06T00:44:25.824Z""","""2025-08-06T00:44:25.824Z"""
4629,XLU,"""2024-03-04T04:00:00.000Z""",17.51,-2.4677,-1.9742,0.2626,3.3855,1.2873,-5.2347,"""2025-08-06T00:44:25.825Z""","""2025-08-06T00:44:25.825Z"""
4630,XLU,"""2024-03-05T04:00:00.000Z""",17.53,-2.4975,-1.998,0.1918,3.2842,-2.2939,-6.6641,"""2025-08-06T00:44:25.826Z""","""2025-08-06T00:44:25.826Z"""
4631,XLU,"""2024-03-06T04:00:00.000Z""",10.68,-2.5411,-2.0329,0.174,2.9483,-0.9676,-6.7569,"""2025-08-06T00:44:25.827Z""","""2025-08-06T00:44:25.827Z"""
4632,XLU,"""2024-03-07T04:00:00.000Z""",17.12,-2.5072,-2.0058,0.2265,2.6255,0.7849,-5.2645,"""2025-08-06T00:44:25.828Z""","""2025-08-06T00:44:25.828Z"""
4633,XLU,"""2024-03-08T04:00:00.000Z""",19.91,-2.4138,-1.931,0.2836,1.9723,0.7629,-3.9387,"""2025-08-06T00:44:25.829Z""","""2025-08-06T00:44:25.829Z"""
4634,XLU,"""2024-03-11T04:00:00.000Z""",21.61,-2.3593,-1.8874,0.2489,1.4697,-0.9148,-4.134,"""2025-08-06T00:44:25.830Z""","""2025-08-06T00:44:25.830Z"""
4635,XLU,"""2024-03-12T04:00:00.000Z""",23.4,-2.3624,-1.8899,0.1833,1.3736,-1.4486,-4.8753,"""2025-08-06T00:44:25.831Z""","""2025-08-06T00:44:25.831Z"""
4636,XLU,"""2024-03-13T04:00:00.000Z""",26.19,-2.3307,-1.8645,0.215,1.2752,0.1454,-4.1968,"""2025-08-06T00:44:25.832Z""","""2025-08-06T00:44:25.832Z"""
4637,XLU,"""2024-03-14T04:00:00.000Z""",28.92,-2.3072,-1.8457,0.1884,1.3565,-0.5645,-4.1183,"""2025-08-06T00:44:25.833Z""","""2025-08-06T00:44:25.833Z"""
4638,XLU,"""2024-03-15T04:00:00.000Z""",29.27,-2.2641,-1.8113,0.1998,1.3886,-0.0324,-3.615,"""2025-08-06T00:44:25.834Z""","""2025-08-06T00:44:25.834Z"""
4639,XLU,"""2024-03-18T04:00:00.000Z""",38.25,-2.1487,-1.7189,0.294,1.351,1.1358,-2.0146,"""2025-08-06T00:44:25.835Z""","""2025-08-06T00:44:25.835Z"""
4640,XLU,"""2024-03-19T04:00:00.000Z""",42.91,-1.9859,-1.5887,0.4099,1.272,0.9626,-0.7045,"""2025-08-06T00:44:25.836Z""","""2025-08-06T00:44:25.836Z"""
4641,XLU,"""2024-03-20T04:00:00.000Z""",39.7,-1.8844,-1.5075,0.2996,1.1856,-0.9693,-1.3752,"""2025-08-06T00:44:25.837Z""","""2025-08-06T00:44:25.837Z"""
4642,XLU,"""2024-03-21T04:00:00.000Z""",38.92,-1.8177,-1.4542,0.2131,1.1421,-0.69,-1.7759,"""2025-08-06T00:44:25.838Z""","""2025-08-06T00:44:25.838Z"""
4643,XLU,"""2024-03-22T04:00:00.000Z""",34.43,-1.724,-1.3792,0.3002,0.8043,0.4201,-1.1829,"""2025-08-06T00:44:25.839Z""","""2025-08-06T00:44:25.839Z"""
4644,XLU,"""2024-03-25T04:00:00.000Z""",41.26,-1.6485,-1.3188,0.2627,0.7732,-0.354,-1.3429,"""2025-08-06T00:44:25.840Z""","""2025-08-06T00:44:25.840Z"""
4645,XLU,"""2024-03-26T04:00:00.000Z""",47.3,-1.5562,-1.2449,0.3329,0.775,0.2907,-0.9118,"""2025-08-06T00:44:25.841Z""","""2025-08-06T00:44:25.841Z"""
4646,XLU,"""2024-03-27T04:00:00.000Z""",50.08,-1.4007,-1.1206,0.5939,0.7763,1.3202,0.4806,"""2025-08-06T00:44:25.842Z""","""2025-08-06T00:44:25.842Z"""
4647,XLU,"""2024-03-28T04:00:00.000Z""",41.6,-1.3108,-1.0486,0.4266,0.6247,-0.9534,-0.3469,"""2025-08-06T00:44:25.843Z""","""2025-08-06T00:44:25.843Z"""
4648,XLU,"""2024-03-29T04:00:00.000Z""",38.74,-1.3092,-1.0474,0.1119,0.6647,-1.6846,-1.8358,"""2025-08-06T00:44:25.844Z""","""2025-08-06T00:44:25.844Z"""
4649,XLU,"""2024-04-01T04:00:00.000Z""",53.41,-1.2045,-0.9636,0.5321,0.6686,1.8114,0.1131,"""2025-08-06T00:44:25.845Z""","""2025-08-06T00:44:25.845Z"""
4650,XLU,"""2024-04-02T04:00:00.000Z""",51.54,-1.1222,-0.8978,0.472,0.667,-0.2725,-0.0939,"""2025-08-06T00:44:25.846Z""","""2025-08-06T00:44:25.846Z"""
4651,XLU,"""2024-04-03T04:00:00.000Z""",49.59,-1.0953,-0.8762,0.2027,0.6745,-1.0125,-1.0388,"""2025-08-06T00:44:25.847Z""","""2025-08-06T00:44:25.847Z"""
