id,symbol,date,price,volume,change_percent,created_at,open,high,low,close
22159,XLRE,"""2020-06-29T04:00:00.000Z""",41.24,4730703,-0.83,"""2025-08-06T00:44:00.232Z""",41.59,41.7,41.03,41.24
22160,XLRE,"""2020-06-30T04:00:00.000Z""",41.09,6712680,-0.36,"""2025-08-06T00:44:00.232Z""",41.24,41.28,41.02,41.09
22161,XLRE,"""2020-07-01T04:00:00.000Z""",40.37,2260916,-1.77,"""2025-08-06T00:44:00.232Z""",41.09,41.16,40.09,40.37
22162,XLRE,"""2020-07-02T04:00:00.000Z""",39.84,7099894,-1.29,"""2025-08-06T00:44:00.232Z""",40.37,40.44,39.61,39.84
22163,XLRE,"""2020-07-03T04:00:00.000Z""",39.08,2756199,-1.91,"""2025-08-06T00:44:00.232Z""",39.84,39.93,38.83,39.08
22164,XLRE,"""2020-07-06T04:00:00.000Z""",38.52,5120575,-1.44,"""2025-08-06T00:44:00.232Z""",39.08,39.26,38.28,38.52
22165,XLRE,"""2020-07-07T04:00:00.000Z""",37.58,9556979,-2.43,"""2025-08-06T00:44:00.232Z""",38.52,38.61,37.54,37.58
22166,XLRE,"""2020-07-08T04:00:00.000Z""",37.03,1460106,-1.48,"""2025-08-06T00:44:00.232Z""",37.58,37.66,36.87,37.03
22167,XLRE,"""2020-07-09T04:00:00.000Z""",36.48,6099870,-1.48,"""2025-08-06T00:44:00.232Z""",37.03,37.26,35.84,36.48
22168,XLRE,"""2020-07-10T04:00:00.000Z""",37.0,1688399,1.42,"""2025-08-06T00:44:00.232Z""",36.48,37.16,36.47,37.0
22169,XLRE,"""2020-07-13T04:00:00.000Z""",34.34,8032027,-7.19,"""2025-08-06T00:44:00.232Z""",37.0,37.15,34.29,34.34
22170,XLRE,"""2020-07-14T04:00:00.000Z""",35.02,1499304,1.99,"""2025-08-06T00:44:00.232Z""",34.34,35.41,34.33,35.02
22171,XLRE,"""2020-07-15T04:00:00.000Z""",35.3,6723273,0.79,"""2025-08-06T00:44:00.233Z""",35.02,35.86,34.87,35.3
22172,XLRE,"""2020-07-16T04:00:00.000Z""",35.54,5562091,0.69,"""2025-08-06T00:44:00.233Z""",35.3,35.76,35.05,35.54
22173,XLRE,"""2020-07-17T04:00:00.000Z""",36.14,6663451,1.68,"""2025-08-06T00:44:00.233Z""",35.54,36.48,35.36,36.14
22174,XLRE,"""2020-07-20T04:00:00.000Z""",36.26,6678974,0.34,"""2025-08-06T00:44:00.233Z""",36.14,36.53,36.05,36.26
22175,XLRE,"""2020-07-21T04:00:00.000Z""",36.81,3779980,1.53,"""2025-08-06T00:44:00.233Z""",36.26,36.9,36.23,36.81
22176,XLRE,"""2020-07-22T04:00:00.000Z""",35.95,5248249,-2.34,"""2025-08-06T00:44:00.233Z""",36.81,37.1,35.93,35.95
22177,XLRE,"""2020-07-23T04:00:00.000Z""",36.44,7492721,1.36,"""2025-08-06T00:44:00.233Z""",35.95,36.72,35.83,36.44
22178,XLRE,"""2020-07-24T04:00:00.000Z""",36.03,3620936,-1.11,"""2025-08-06T00:44:00.233Z""",36.44,36.46,35.92,36.03
22179,XLRE,"""2020-07-27T04:00:00.000Z""",35.8,7278296,-0.65,"""2025-08-06T00:44:00.233Z""",36.03,36.28,35.12,35.8
22180,XLRE,"""2020-07-28T04:00:00.000Z""",36.89,12701348,3.04,"""2025-08-06T00:44:00.233Z""",35.8,36.93,35.79,36.89
22181,XLRE,"""2020-07-29T04:00:00.000Z""",37.49,1722958,1.63,"""2025-08-06T00:44:00.233Z""",36.89,37.96,36.87,37.49
22182,XLRE,"""2020-07-30T04:00:00.000Z""",36.98,5059063,-1.36,"""2025-08-06T00:44:00.233Z""",37.49,37.66,36.92,36.98
22183,XLRE,"""2020-07-31T04:00:00.000Z""",36.16,3134782,-2.22,"""2025-08-06T00:44:00.233Z""",36.98,37.19,36.05,36.16
22184,XLRE,"""2020-08-03T04:00:00.000Z""",36.16,1813821,-0.01,"""2025-08-06T00:44:00.233Z""",36.16,36.36,35.94,36.16
22185,XLRE,"""2020-08-04T04:00:00.000Z""",35.79,5606606,-1.03,"""2025-08-06T00:44:00.233Z""",36.16,36.18,35.28,35.79
22186,XLRE,"""2020-08-05T04:00:00.000Z""",35.59,5487100,-0.54,"""2025-08-06T00:44:00.234Z""",35.79,36.06,35.12,35.59
22187,XLRE,"""2020-08-06T04:00:00.000Z""",35.45,6746761,-0.39,"""2025-08-06T00:44:00.234Z""",35.59,35.69,35.23,35.45
22188,XLRE,"""2020-08-07T04:00:00.000Z""",35.36,1612522,-0.26,"""2025-08-06T00:44:00.234Z""",35.45,35.56,35.13,35.36
22189,XLRE,"""2020-08-10T04:00:00.000Z""",35.62,6820535,0.72,"""2025-08-06T00:44:00.234Z""",35.36,35.72,35.3,35.62
22190,XLRE,"""2020-08-11T04:00:00.000Z""",36.13,5164563,1.45,"""2025-08-06T00:44:00.234Z""",35.62,36.18,35.6,36.13
22191,XLRE,"""2020-08-12T04:00:00.000Z""",36.73,2730043,1.67,"""2025-08-06T00:44:00.234Z""",36.13,36.98,36.12,36.73
22192,XLRE,"""2020-08-13T04:00:00.000Z""",36.46,1089001,-0.75,"""2025-08-06T00:44:00.234Z""",36.73,36.91,36.42,36.46
22193,XLRE,"""2020-08-14T04:00:00.000Z""",36.72,4732081,0.73,"""2025-08-06T00:44:00.234Z""",36.46,37.03,36.32,36.72
22194,XLRE,"""2020-08-17T04:00:00.000Z""",36.23,1743848,-1.33,"""2025-08-06T00:44:00.234Z""",36.72,36.93,36.21,36.23
22195,XLRE,"""2020-08-18T04:00:00.000Z""",36.69,4688248,1.27,"""2025-08-06T00:44:00.234Z""",36.23,36.9,36.13,36.69
22196,XLRE,"""2020-08-19T04:00:00.000Z""",36.87,5755971,0.48,"""2025-08-06T00:44:00.234Z""",36.69,37.03,36.61,36.87
22197,XLRE,"""2020-08-20T04:00:00.000Z""",36.8,3221334,-0.18,"""2025-08-06T00:44:00.234Z""",36.87,36.94,35.67,36.8
22198,XLRE,"""2020-08-21T04:00:00.000Z""",37.74,9895409,2.54,"""2025-08-06T00:44:00.234Z""",36.8,37.76,36.55,37.74
22199,XLRE,"""2020-08-24T04:00:00.000Z""",38.21,1393247,1.25,"""2025-08-06T00:44:00.234Z""",37.74,38.97,37.67,38.21
22200,XLRE,"""2020-08-25T04:00:00.000Z""",37.26,18749275,-2.46,"""2025-08-06T00:44:00.234Z""",38.21,38.22,37.13,37.26
22201,XLRE,"""2020-08-26T04:00:00.000Z""",36.91,3500061,-0.94,"""2025-08-06T00:44:00.235Z""",37.26,37.32,36.79,36.91
22202,XLRE,"""2020-08-27T04:00:00.000Z""",36.92,6867247,0.02,"""2025-08-06T00:44:00.235Z""",36.91,37.06,36.79,36.92
22203,XLRE,"""2020-08-28T04:00:00.000Z""",36.96,2844102,0.1,"""2025-08-06T00:44:00.235Z""",36.92,37.08,36.87,36.96
22204,XLRE,"""2020-08-31T04:00:00.000Z""",37.02,2398386,0.16,"""2025-08-06T00:44:00.235Z""",36.96,37.84,36.91,37.02
22205,XLRE,"""2020-09-01T04:00:00.000Z""",36.79,7294093,-0.63,"""2025-08-06T00:44:00.235Z""",37.02,37.26,36.71,36.79
22206,XLRE,"""2020-09-02T04:00:00.000Z""",37.19,1055050,1.11,"""2025-08-06T00:44:00.235Z""",36.79,37.28,36.71,37.19
22207,XLRE,"""2020-09-03T04:00:00.000Z""",36.58,6776952,-1.66,"""2025-08-06T00:44:00.235Z""",37.19,37.25,36.47,36.58
22208,XLRE,"""2020-09-04T04:00:00.000Z""",36.85,6566880,0.75,"""2025-08-06T00:44:00.235Z""",36.58,36.85,36.46,36.85
22209,XLRE,"""2020-09-07T04:00:00.000Z""",37.17,1079968,0.87,"""2025-08-06T00:44:00.235Z""",36.85,37.19,36.83,37.17
22210,XLRE,"""2020-09-08T04:00:00.000Z""",37.85,1403690,1.82,"""2025-08-06T00:44:00.235Z""",37.17,38.42,36.91,37.85
22211,XLRE,"""2020-09-09T04:00:00.000Z""",37.76,1471436,-0.22,"""2025-08-06T00:44:00.235Z""",37.85,38.06,37.65,37.76
22212,XLRE,"""2020-09-10T04:00:00.000Z""",38.89,12668871,2.99,"""2025-08-06T00:44:00.235Z""",37.76,38.94,37.66,38.89
22213,XLRE,"""2020-09-11T04:00:00.000Z""",38.6,3545573,-0.75,"""2025-08-06T00:44:00.235Z""",38.89,39.09,38.23,38.6
22214,XLRE,"""2020-09-14T04:00:00.000Z""",39.13,4736795,1.36,"""2025-08-06T00:44:00.235Z""",38.6,39.41,38.49,39.13
22215,XLRE,"""2020-09-15T04:00:00.000Z""",39.09,6556383,-0.09,"""2025-08-06T00:44:00.235Z""",39.13,39.18,38.87,39.09
22216,XLRE,"""2020-09-16T04:00:00.000Z""",39.0,6826651,-0.23,"""2025-08-06T00:44:00.235Z""",39.09,39.3,38.99,39.0
22217,XLRE,"""2020-09-17T04:00:00.000Z""",38.47,3327944,-1.38,"""2025-08-06T00:44:00.235Z""",39.0,39.22,37.96,38.47
22218,XLRE,"""2020-09-18T04:00:00.000Z""",39.12,5706177,1.71,"""2025-08-06T00:44:00.236Z""",38.47,39.31,38.38,39.12
22219,XLRE,"""2020-09-21T04:00:00.000Z""",38.74,4666640,-0.97,"""2025-08-06T00:44:00.236Z""",39.12,39.54,38.23,38.74
22220,XLRE,"""2020-09-22T04:00:00.000Z""",39.93,12532110,3.05,"""2025-08-06T00:44:00.236Z""",38.74,40.54,38.66,39.93
22221,XLRE,"""2020-09-23T04:00:00.000Z""",39.94,4957594,0.05,"""2025-08-06T00:44:00.236Z""",39.93,39.99,39.8,39.94
22222,XLRE,"""2020-09-24T04:00:00.000Z""",39.94,3338447,-0.02,"""2025-08-06T00:44:00.236Z""",39.94,40.24,39.71,39.94
22223,XLRE,"""2020-09-25T04:00:00.000Z""",39.18,2980949,-1.9,"""2025-08-06T00:44:00.236Z""",39.94,39.99,39.11,39.18
22224,XLRE,"""2020-09-28T04:00:00.000Z""",39.46,3873342,0.72,"""2025-08-06T00:44:00.236Z""",39.18,39.68,39.0,39.46
22225,XLRE,"""2020-09-29T04:00:00.000Z""",38.88,4058787,-1.47,"""2025-08-06T00:44:00.236Z""",39.46,39.46,38.78,38.88
22226,XLRE,"""2020-09-30T04:00:00.000Z""",39.09,1750699,0.54,"""2025-08-06T00:44:00.236Z""",38.88,39.25,38.8,39.09
22227,XLRE,"""2020-10-01T04:00:00.000Z""",39.37,3385012,0.7,"""2025-08-06T00:44:00.236Z""",39.09,39.66,38.94,39.37
22228,XLRE,"""2020-10-02T04:00:00.000Z""",39.62,5958436,0.64,"""2025-08-06T00:44:00.236Z""",39.37,39.83,39.22,39.62
22229,XLRE,"""2020-10-05T04:00:00.000Z""",39.92,2303428,0.78,"""2025-08-06T00:44:00.236Z""",39.62,39.97,39.58,39.92
22230,XLRE,"""2020-10-06T04:00:00.000Z""",39.59,3727090,-0.84,"""2025-08-06T00:44:00.237Z""",39.92,39.93,39.31,39.59
22231,XLRE,"""2020-10-07T04:00:00.000Z""",39.46,2401898,-0.33,"""2025-08-06T00:44:00.237Z""",39.59,39.64,39.13,39.46
22232,XLRE,"""2020-10-08T04:00:00.000Z""",39.22,5416747,-0.62,"""2025-08-06T00:44:00.237Z""",39.46,39.53,39.08,39.22
22233,XLRE,"""2020-10-09T04:00:00.000Z""",39.43,2045651,0.54,"""2025-08-06T00:44:00.237Z""",39.22,39.61,39.21,39.43
22234,XLRE,"""2020-10-12T04:00:00.000Z""",39.08,3250986,-0.87,"""2025-08-06T00:44:00.237Z""",39.43,39.59,38.84,39.08
22235,XLRE,"""2020-10-13T04:00:00.000Z""",39.73,4577026,1.64,"""2025-08-06T00:44:00.237Z""",39.08,39.96,38.68,39.73
22236,XLRE,"""2020-10-14T04:00:00.000Z""",40.08,6095687,0.89,"""2025-08-06T00:44:00.237Z""",39.73,40.31,39.54,40.08
22237,XLRE,"""2020-10-15T04:00:00.000Z""",40.0,4290645,-0.19,"""2025-08-06T00:44:00.237Z""",40.08,40.09,39.93,40.0
22238,XLRE,"""2020-10-16T04:00:00.000Z""",39.41,5837851,-1.48,"""2025-08-06T00:44:00.237Z""",40.0,40.13,39.26,39.41
22239,XLRE,"""2020-10-19T04:00:00.000Z""",39.8,7306517,1.0,"""2025-08-06T00:44:00.237Z""",39.41,40.29,39.15,39.8
22240,XLRE,"""2020-10-20T04:00:00.000Z""",40.24,3350660,1.1,"""2025-08-06T00:44:00.237Z""",39.8,40.29,39.64,40.24
22241,XLRE,"""2020-10-21T04:00:00.000Z""",40.61,5190882,0.91,"""2025-08-06T00:44:00.237Z""",40.24,40.75,40.05,40.61
22242,XLRE,"""2020-10-22T04:00:00.000Z""",41.62,3867914,2.49,"""2025-08-06T00:44:00.237Z""",40.61,41.96,40.59,41.62
22243,XLRE,"""2020-10-23T04:00:00.000Z""",41.38,1960303,-0.57,"""2025-08-06T00:44:00.238Z""",41.62,41.85,41.14,41.38
22244,XLRE,"""2020-10-26T04:00:00.000Z""",40.79,6651287,-1.43,"""2025-08-06T00:44:00.238Z""",41.38,41.72,40.45,40.79
22245,XLRE,"""2020-10-27T04:00:00.000Z""",41.23,1946950,1.08,"""2025-08-06T00:44:00.238Z""",40.79,41.43,40.64,41.23
22246,XLRE,"""2020-10-28T04:00:00.000Z""",41.8,6711833,1.39,"""2025-08-06T00:44:00.238Z""",41.23,41.84,41.22,41.8
22247,XLRE,"""2020-10-29T04:00:00.000Z""",41.62,3038942,-0.43,"""2025-08-06T00:44:00.238Z""",41.8,41.98,41.44,41.62
22248,XLRE,"""2020-10-30T04:00:00.000Z""",41.88,4417629,0.62,"""2025-08-06T00:44:00.238Z""",41.62,42.13,41.06,41.88
22249,XLRE,"""2020-11-02T04:00:00.000Z""",41.9,4690511,0.05,"""2025-08-06T00:44:00.238Z""",41.88,42.13,41.78,41.9
22250,XLRE,"""2020-11-03T04:00:00.000Z""",42.11,3252052,0.5,"""2025-08-06T00:44:00.238Z""",41.9,42.21,41.85,42.11
22251,XLRE,"""2020-11-04T04:00:00.000Z""",41.6,2878778,-1.2,"""2025-08-06T00:44:00.238Z""",42.11,42.54,41.47,41.6
22252,XLRE,"""2020-11-05T04:00:00.000Z""",41.82,1687055,0.52,"""2025-08-06T00:44:00.238Z""",41.6,41.85,41.59,41.82
22253,XLRE,"""2020-11-06T04:00:00.000Z""",42.26,5993242,1.05,"""2025-08-06T00:44:00.238Z""",41.82,42.56,41.64,42.26
22254,XLRE,"""2020-11-09T04:00:00.000Z""",42.01,2924325,-0.59,"""2025-08-06T00:44:00.238Z""",42.26,42.27,41.48,42.01
22255,XLRE,"""2020-11-10T04:00:00.000Z""",41.72,5588188,-0.68,"""2025-08-06T00:44:00.238Z""",42.01,42.34,41.52,41.72
22256,XLRE,"""2020-11-11T04:00:00.000Z""",42.45,5319849,1.76,"""2025-08-06T00:44:00.238Z""",41.72,43.03,41.71,42.45
22257,XLRE,"""2020-11-12T04:00:00.000Z""",42.61,7433821,0.37,"""2025-08-06T00:44:00.238Z""",42.45,42.86,42.3,42.61
22258,XLRE,"""2020-11-13T04:00:00.000Z""",42.44,1360584,-0.41,"""2025-08-06T00:44:00.239Z""",42.61,43.2,41.82,42.44
22259,XLRE,"""2020-11-16T04:00:00.000Z""",43.4,3347255,2.26,"""2025-08-06T00:44:00.239Z""",42.44,43.6,42.43,43.4
22260,XLRE,"""2020-11-17T04:00:00.000Z""",44.02,944291,1.43,"""2025-08-06T00:44:00.239Z""",43.4,44.27,43.12,44.02
22261,XLRE,"""2020-11-18T04:00:00.000Z""",44.26,2114757,0.57,"""2025-08-06T00:44:00.239Z""",44.02,44.56,43.83,44.26
22262,XLRE,"""2020-11-19T04:00:00.000Z""",45.15,4611697,2.0,"""2025-08-06T00:44:00.239Z""",44.26,45.27,44.26,45.15
22263,XLRE,"""2020-11-20T04:00:00.000Z""",45.68,6433880,1.17,"""2025-08-06T00:44:00.239Z""",45.15,46.54,44.86,45.68
22264,XLRE,"""2020-11-23T04:00:00.000Z""",44.56,21032519,-2.46,"""2025-08-06T00:44:00.239Z""",45.68,45.88,44.09,44.56
22265,XLRE,"""2020-11-24T04:00:00.000Z""",43.35,3775738,-2.7,"""2025-08-06T00:44:00.239Z""",44.56,44.87,42.58,43.35
22266,XLRE,"""2020-11-25T04:00:00.000Z""",44.27,12673715,2.13,"""2025-08-06T00:44:00.239Z""",43.35,44.61,43.16,44.27
22267,XLRE,"""2020-11-26T04:00:00.000Z""",43.44,4589335,-1.89,"""2025-08-06T00:44:00.239Z""",44.27,44.41,43.07,43.44
22268,XLRE,"""2020-11-27T04:00:00.000Z""",43.15,6007975,-0.66,"""2025-08-06T00:44:00.239Z""",43.44,43.51,43.02,43.15
22269,XLRE,"""2020-11-30T04:00:00.000Z""",43.01,2898958,-0.34,"""2025-08-06T00:44:00.239Z""",43.15,43.26,42.84,43.01
22270,XLRE,"""2020-12-01T04:00:00.000Z""",43.59,2067584,1.36,"""2025-08-06T00:44:00.239Z""",43.01,43.69,42.92,43.59
22271,XLRE,"""2020-12-02T04:00:00.000Z""",44.26,3363111,1.53,"""2025-08-06T00:44:00.239Z""",43.59,44.5,43.42,44.26
22272,XLRE,"""2020-12-03T04:00:00.000Z""",44.38,1067824,0.28,"""2025-08-06T00:44:00.240Z""",44.26,44.69,44.24,44.38
22273,XLRE,"""2020-12-04T04:00:00.000Z""",43.91,3006641,-1.06,"""2025-08-06T00:44:00.240Z""",44.38,44.4,43.5,43.91
22274,XLRE,"""2020-12-07T04:00:00.000Z""",43.79,1519544,-0.27,"""2025-08-06T00:44:00.240Z""",43.91,43.97,43.28,43.79
22275,XLRE,"""2020-12-08T04:00:00.000Z""",44.6,5451786,1.84,"""2025-08-06T00:44:00.240Z""",43.79,44.76,43.78,44.6
22276,XLRE,"""2020-12-09T04:00:00.000Z""",44.15,3813553,-1.0,"""2025-08-06T00:44:00.240Z""",44.6,44.86,43.56,44.15
22277,XLRE,"""2020-12-10T04:00:00.000Z""",43.81,957294,-0.78,"""2025-08-06T00:44:00.240Z""",44.15,44.29,42.97,43.81
22278,XLRE,"""2020-12-11T04:00:00.000Z""",44.2,1359915,0.9,"""2025-08-06T00:44:00.240Z""",43.81,44.26,43.76,44.2
22279,XLRE,"""2020-12-14T04:00:00.000Z""",44.26,4995445,0.13,"""2025-08-06T00:44:00.240Z""",44.2,44.46,44.13,44.26
22280,XLRE,"""2020-12-15T04:00:00.000Z""",44.31,4710052,0.11,"""2025-08-06T00:44:00.240Z""",44.26,44.37,44.05,44.31
22281,XLRE,"""2020-12-16T04:00:00.000Z""",44.41,3054993,0.22,"""2025-08-06T00:44:00.240Z""",44.31,44.49,44.26,44.41
22282,XLRE,"""2020-12-17T04:00:00.000Z""",45.4,14971621,2.23,"""2025-08-06T00:44:00.240Z""",44.41,45.5,44.39,45.4
22283,XLRE,"""2020-12-18T04:00:00.000Z""",45.29,2818087,-0.24,"""2025-08-06T00:44:00.240Z""",45.4,45.58,45.11,45.29
22284,XLRE,"""2020-12-21T04:00:00.000Z""",44.62,2165592,-1.48,"""2025-08-06T00:44:00.240Z""",45.29,45.54,44.03,44.62
22285,XLRE,"""2020-12-22T04:00:00.000Z""",44.28,3508324,-0.77,"""2025-08-06T00:44:00.240Z""",44.62,44.76,44.17,44.28
22286,XLRE,"""2020-12-23T04:00:00.000Z""",45.01,2424589,1.65,"""2025-08-06T00:44:00.241Z""",44.28,45.16,43.89,45.01
22287,XLRE,"""2020-12-24T04:00:00.000Z""",45.03,6250108,0.04,"""2025-08-06T00:44:00.241Z""",45.01,45.76,44.8,45.03
22288,XLRE,"""2020-12-25T04:00:00.000Z""",44.84,6430178,-0.41,"""2025-08-06T00:44:00.241Z""",45.03,45.21,44.71,44.84
22289,XLRE,"""2020-12-28T04:00:00.000Z""",45.22,5020632,0.85,"""2025-08-06T00:44:00.241Z""",44.84,45.32,44.72,45.22
22290,XLRE,"""2020-12-29T04:00:00.000Z""",45.17,7178814,-0.11,"""2025-08-06T00:44:00.241Z""",45.22,45.23,44.99,45.17
22291,XLRE,"""2020-12-30T04:00:00.000Z""",45.35,3265962,0.39,"""2025-08-06T00:44:00.241Z""",45.17,45.61,44.95,45.35
22292,XLRE,"""2020-12-31T04:00:00.000Z""",45.19,5299108,-0.35,"""2025-08-06T00:44:00.241Z""",45.35,45.37,45.1,45.19
22293,XLRE,"""2021-01-01T04:00:00.000Z""",44.33,6332227,-1.9,"""2025-08-06T00:44:00.241Z""",45.19,45.29,44.08,44.33
22294,XLRE,"""2021-01-04T04:00:00.000Z""",44.0,5553163,-0.74,"""2025-08-06T00:44:00.241Z""",44.33,44.39,43.82,44.0
22295,XLRE,"""2021-01-05T04:00:00.000Z""",44.04,4501996,0.08,"""2025-08-06T00:44:00.241Z""",44.0,44.22,43.77,44.04
22296,XLRE,"""2021-01-06T04:00:00.000Z""",43.78,2333287,-0.59,"""2025-08-06T00:44:00.241Z""",44.04,44.24,43.62,43.78
22297,XLRE,"""2021-01-07T04:00:00.000Z""",44.58,4365750,1.83,"""2025-08-06T00:44:00.241Z""",43.78,44.7,43.67,44.58
22298,XLRE,"""2021-01-08T04:00:00.000Z""",44.54,5819520,-0.08,"""2025-08-06T00:44:00.241Z""",44.58,44.68,44.5,44.54
22299,XLRE,"""2021-01-11T04:00:00.000Z""",44.24,6757339,-0.67,"""2025-08-06T00:44:00.241Z""",44.54,44.72,44.23,44.24
22300,XLRE,"""2021-01-12T04:00:00.000Z""",44.18,3092899,-0.15,"""2025-08-06T00:44:00.242Z""",44.24,44.79,43.99,44.18
22301,XLRE,"""2021-01-13T04:00:00.000Z""",44.35,6955708,0.38,"""2025-08-06T00:44:00.242Z""",44.18,44.59,43.94,44.35
22302,XLRE,"""2021-01-14T04:00:00.000Z""",44.41,3533623,0.13,"""2025-08-06T00:44:00.242Z""",44.35,44.69,44.22,44.41
22303,XLRE,"""2021-01-15T04:00:00.000Z""",44.43,1138302,0.06,"""2025-08-06T00:44:00.242Z""",44.41,44.76,44.25,44.43
22304,XLRE,"""2021-01-18T04:00:00.000Z""",44.05,6644112,-0.86,"""2025-08-06T00:44:00.242Z""",44.43,44.73,43.88,44.05
22305,XLRE,"""2021-01-19T04:00:00.000Z""",43.7,7081184,-0.79,"""2025-08-06T00:44:00.242Z""",44.05,44.2,43.38,43.7
22306,XLRE,"""2021-01-20T04:00:00.000Z""",43.13,4730824,-1.3,"""2025-08-06T00:44:00.242Z""",43.7,43.77,43.01,43.13
22307,XLRE,"""2021-01-21T04:00:00.000Z""",43.16,1232130,0.06,"""2025-08-06T00:44:00.242Z""",43.13,43.16,42.6,43.16
22308,XLRE,"""2021-01-22T04:00:00.000Z""",42.85,4763514,-0.72,"""2025-08-06T00:44:00.242Z""",43.16,43.26,42.6,42.85
22309,XLRE,"""2021-01-25T04:00:00.000Z""",42.7,3172533,-0.36,"""2025-08-06T00:44:00.242Z""",42.85,42.93,41.9,42.7
22310,XLRE,"""2021-01-26T04:00:00.000Z""",42.24,1604524,-1.08,"""2025-08-06T00:44:00.242Z""",42.7,42.77,42.14,42.24
22311,XLRE,"""2021-01-27T04:00:00.000Z""",43.37,10638637,2.69,"""2025-08-06T00:44:00.242Z""",42.24,43.6,42.15,43.37
22312,XLRE,"""2021-01-28T04:00:00.000Z""",42.61,6034942,-1.76,"""2025-08-06T00:44:00.242Z""",43.37,43.6,42.56,42.61
22313,XLRE,"""2021-01-29T04:00:00.000Z""",41.69,7097213,-2.16,"""2025-08-06T00:44:00.242Z""",42.61,42.69,41.52,41.69
22314,XLRE,"""2021-02-01T04:00:00.000Z""",42.01,2332798,0.76,"""2025-08-06T00:44:00.243Z""",41.69,42.17,41.37,42.01
22315,XLRE,"""2021-02-02T04:00:00.000Z""",42.17,7446856,0.39,"""2025-08-06T00:44:00.243Z""",42.01,42.36,41.93,42.17
22316,XLRE,"""2021-02-03T04:00:00.000Z""",41.38,7279401,-1.89,"""2025-08-06T00:44:00.243Z""",42.17,42.35,41.11,41.38
22317,XLRE,"""2021-02-04T04:00:00.000Z""",42.08,6264312,1.7,"""2025-08-06T00:44:00.243Z""",41.38,42.15,41.17,42.08
22318,XLRE,"""2021-02-05T04:00:00.000Z""",42.03,7262896,-0.13,"""2025-08-06T00:44:00.243Z""",42.08,42.25,41.6,42.03
22319,XLRE,"""2021-02-08T04:00:00.000Z""",41.82,6353782,-0.5,"""2025-08-06T00:44:00.243Z""",42.03,42.28,41.73,41.82
22320,XLRE,"""2021-02-09T04:00:00.000Z""",41.73,1697388,-0.21,"""2025-08-06T00:44:00.243Z""",41.82,41.93,41.26,41.73
22321,XLRE,"""2021-02-10T04:00:00.000Z""",41.82,3029325,0.22,"""2025-08-06T00:44:00.243Z""",41.73,41.92,41.72,41.82
22322,XLRE,"""2021-02-11T04:00:00.000Z""",41.59,4329633,-0.56,"""2025-08-06T00:44:00.243Z""",41.82,41.86,41.52,41.59
22323,XLRE,"""2021-02-12T04:00:00.000Z""",42.44,13581970,2.05,"""2025-08-06T00:44:00.243Z""",41.59,43.28,41.41,42.44
22324,XLRE,"""2021-02-15T04:00:00.000Z""",42.21,4951340,-0.55,"""2025-08-06T00:44:00.243Z""",42.44,42.72,41.86,42.21
22325,XLRE,"""2021-02-16T04:00:00.000Z""",41.46,2749420,-1.77,"""2025-08-06T00:44:00.243Z""",42.21,42.43,41.14,41.46
22326,XLRE,"""2021-02-17T04:00:00.000Z""",42.24,4213884,1.87,"""2025-08-06T00:44:00.243Z""",41.46,42.72,41.34,42.24
22327,XLRE,"""2021-02-18T04:00:00.000Z""",42.07,6621734,-0.39,"""2025-08-06T00:44:00.243Z""",42.24,42.38,42.0,42.07
22328,XLRE,"""2021-02-19T04:00:00.000Z""",42.11,3943128,0.08,"""2025-08-06T00:44:00.244Z""",42.07,42.17,42.03,42.11
22329,XLRE,"""2021-02-22T04:00:00.000Z""",40.96,16043036,-2.71,"""2025-08-06T00:44:00.244Z""",42.11,42.28,40.83,40.96
22330,XLRE,"""2021-02-23T04:00:00.000Z""",40.91,5810655,-0.14,"""2025-08-06T00:44:00.244Z""",40.96,41.15,40.86,40.91
22331,XLRE,"""2021-02-24T04:00:00.000Z""",41.2,7297708,0.73,"""2025-08-06T00:44:00.244Z""",40.91,41.25,40.85,41.2
22332,XLRE,"""2021-02-25T04:00:00.000Z""",41.42,3413244,0.53,"""2025-08-06T00:44:00.244Z""",41.2,41.68,41.19,41.42
22333,XLRE,"""2021-02-26T04:00:00.000Z""",41.48,2683293,0.15,"""2025-08-06T00:44:00.244Z""",41.42,41.8,41.29,41.48
22334,XLRE,"""2021-03-01T04:00:00.000Z""",41.43,2293595,-0.13,"""2025-08-06T00:44:00.244Z""",41.48,41.82,41.31,41.43
22335,XLRE,"""2021-03-02T04:00:00.000Z""",41.38,5182558,-0.12,"""2025-08-06T00:44:00.244Z""",41.43,41.53,41.1,41.38
22336,XLRE,"""2021-03-03T04:00:00.000Z""",42.21,9814647,2.02,"""2025-08-06T00:44:00.244Z""",41.38,42.48,41.36,42.21
22337,XLRE,"""2021-03-04T04:00:00.000Z""",42.77,7462638,1.32,"""2025-08-06T00:44:00.244Z""",42.21,42.96,41.74,42.77
22338,XLRE,"""2021-03-05T04:00:00.000Z""",42.89,4214962,0.29,"""2025-08-06T00:44:00.244Z""",42.77,43.11,42.73,42.89
22339,XLRE,"""2021-03-08T04:00:00.000Z""",43.32,5031644,1.0,"""2025-08-06T00:44:00.244Z""",42.89,43.51,42.79,43.32
22340,XLRE,"""2021-03-09T04:00:00.000Z""",42.96,2478517,-0.85,"""2025-08-06T00:44:00.244Z""",43.32,43.69,42.57,42.96
